"zone","mean","max","min","sd"
471,-1.797693e+308,-1.797693e+308,-1.797693e+308,0
473,-1.797693e+308,-1.797693e+308,-1.797693e+308,0
476,-1.797693e+308,-1.797693e+308,-1.797693e+308,NA
477,-1.797693e+308,-1.797693e+308,-1.797693e+308,0
575,0.0543978499045496,0.153413768066508,0.0304741112227128,0.0266601690983845
576,0.089933044521228,0.476918263219347,0.030490259949836,0.0778197599753945
577,0.045203613153363,0.163842700352397,0.0316749605787886,0.0165729469705846
578,0.0563490453538171,0.42036425321941,0.0314831801465274,0.0347047783676392
579,0.0426246345554438,0.107398427320001,0.0298304218065303,0.00679149358458158
580,0.0465340664414694,0.226685865172461,0.0303536177310709,0.0253960556443781
622,0.102483972798584,0.289639187512943,0.0375584625202757,0.0500672332995575
623,0.132570008100756,0.272619289244537,0.0322113789153826,0.0492244563353896
624,0.164237269614099,0.278184090695931,0.0755015544331283,0.0506499048011387
625,0.0869001448527626,0.270348288589339,0.0398106376814399,0.0509269145159136
626,0.113076506131633,0.221476604073685,0.046910173421469,0.0414181964549292
627,0.127847189957166,0.29931101967541,0.0339217856812542,0.0668311170225681
628,0.126176038571742,0.331168750629447,0.0323757818531325,0.0573843870668164
629,0.114534190253671,0.292848497527399,0.0358740065703337,0.0621890851989667
630,0.178729907569699,0.312595790446061,0.0897552102787932,0.0648857408829967
631,0.144769631625135,0.264068404878164,0.0843110219101872,0.0475575830143213
632,0.151076080534205,0.306311670522999,0.0323158071465179,0.0643130635890772
633,0.129605116098715,0.303316545673242,0.0333234459888284,0.051392503207903
634,0.18221690527534,0.386427649664903,0.033746201418601,0.0747244015104218
635,0.0972631662991885,0.23476022194535,0.0374116412327544,0.0486755677898627
636,0.129333662164408,0.308370742063956,0.0325695267327947,0.069190947379859
637,0.128510383243638,0.283870250289194,0.0323150644301012,0.0528201752132839
638,0.131366913163853,0.4021148974799,0.0440094870377864,0.0720133597306636
639,0.159504554898633,0.331427936402278,0.0760395066628785,0.0642679667415472
640,0.13347704419602,0.341207744623174,0.0395258749630963,0.0602409183099946
641,0.198774619120237,0.365211790283321,0.0457327276249281,0.0850506293108507
698,0.566572890539143,0.873523266422063,0.0514181222098383,0.240001428222211
699,0.264133906762986,0.838379266482111,0.037206836675071,0.229665372985318
700,0.4810338953927,0.853939121770953,0.0764308751170385,0.24916500827493
701,0.575174931858366,0.863268203551018,0.0417092117507545,0.255003051491929
791,0.0773709655085531,0.248736952795578,0.0365486374037576,0.0296496085036284
792,0.137849717646398,0.821678615970237,0.041617433233525,0.122701672666484
793,0.0874346006576918,0.448788006925265,0.0332752186815277,0.0662657540185639
794,0.116791345349997,0.414283529679049,0.0337135451355915,0.0888538266176758
795,0.12032436878042,0.63621715085606,0.0371566286496856,0.107720436598866
796,0.233703396396972,0.832551205216163,0.0361418456550745,0.203558624660582
797,0.183906827916887,0.797522124728847,0.034612108055359,0.181022454739067
798,0.080303326638069,0.688560480688744,0.0331548888731956,0.0837519365674157
799,0.54276146756109,0.870493669262498,0.0328277317118169,0.259993864148981
800,0.117306161959217,0.250042399337835,0.0347984066862717,0.0727755561287808
801,0.171850523579175,0.80249740649101,0.0339139391109512,0.162267560282127
802,0.280858742087859,0.722104408357822,0.0328038996031785,0.201397495023118
803,0.138894799825761,0.772192441106935,0.0462048093880142,0.112519192965679
804,0.108607472060269,0.536396070501828,0.03796068269041,0.071776065626375
805,0.214554873472345,0.850760304634141,0.0511120604994298,0.23004536999498
806,0.061335071559045,0.0913806334353914,0.0341235066906069,0.0199855804528797
807,0.136179665231721,0.833014821937013,0.0468053064102975,0.133823443683182
808,0.0598828576995292,0.0961353758518386,0.0367249777738856,0.0141584589048595
809,0.268317050785098,0.84915416743045,0.0380890457460167,0.189811511450696
810,0.244290619454057,0.839011772572135,0.0381683002380242,0.260466162639852
811,0.113651554533175,0.612847594518063,0.0386290345260684,0.0747359343527499
812,0.259119768494414,0.831500751726373,0.0328229146396962,0.237031190665867
813,0.0655896500500562,0.306668894052623,0.0392599331188985,0.0282704063027917
814,0.0713154099757016,0.139574881671459,0.0330723860858883,0.020399548167218
898,0.069940539209622,0.329569462587697,0.0294447323355335,0.0549659385525686
900,0.0778693663470765,0.284837004457011,0.0279244366905623,0.062587420346469
901,0.0956035910552707,0.393879994874691,0.0277604946933054,0.0605217760012025
902,0.149346026404005,0.291299758905151,0.0326777809800122,0.0728995661139156
903,-1.9140683560477e+304,0.530338758470842,-1.797693e+308,Inf
904,-1.03613429394813e+305,0.552853207992306,-1.797693e+308,Inf
905,0.0758919884764088,0.284928111291548,0.0289486597997459,0.0452872030713803
906,-1.79268549860724e+308,0.24051274656123,-1.797693e+308,Inf
907,0.0359781459587122,0.0359781459587122,0.0359781459587122,NA
909,0.061287948973752,0.27057992867157,0.0299533377320538,0.0414832250178621
910,0.0731923790483218,0.289724581527204,0.0299864553250353,0.0511700816233166
911,0.0843923283199477,0.308262174960945,0.0282572372838113,0.0623408827907584
912,0.0737933313825623,0.332920527891977,0.0290754559082776,0.0598010584073858
913,0.0474586152986665,0.346958791600123,0.0311450539019708,0.0241751032934019
914,0.082809564254815,0.413971540621395,0.0273733935787754,0.0646506319928446
915,0.0480313265375122,0.0737640006838507,0.0345659974178971,0.0169450461705644
916,0.0343778085578835,0.0344786160186739,0.0342770010970931,0.000142563278238188
917,0.0475361999254722,0.0549979477343467,0.0400744521165978,0.010552504950318
918,0.0369502047566414,0.0369502047566414,0.0369502047566414,NA
919,0.0554982065327263,0.258671977914466,0.0351212475774129,0.0108932668620902
920,0.169373088155436,0.295797875658184,0.0282314801739578,0.0570409764774419
921,0.0353972724234592,0.0353972724234592,0.0353972724234592,NA
922,0.0410297461789493,0.0873055478698345,0.0303331321311715,0.0088193609985291
923,0.0392696236849807,0.0392696236849807,0.0392696236849807,NA
924,0.109333223486457,0.318538801408379,0.0284876356016964,0.071500970311702
925,-1.797693e+308,-1.797693e+308,-1.797693e+308,0
926,0.0381334018442825,0.0381334018442825,0.0381334018442825,NA
928,0.0671950017451019,0.419082079443719,0.0313070013477434,0.0401576520212152
929,0.124511830342917,0.511399108487183,0.0281141569215058,0.0650019219899335
930,0.0917970650036576,0.302292654780037,0.0286468605709276,0.0663789433638686
931,0.233654962343923,0.372353898285704,0.174508360756938,0.0683886630924285
978,0.0590459772247259,0.0590459772247259,0.0590459772247259,NA
1002,0.11163121567615,0.11163121567615,0.11163121567615,NA
