"zone","mean","max","min","sd"
307,0.0396350742666982,0.0950512960553169,0.0152682652696967,0.0263511528358003
313,0.0483417471696157,0.162138536572456,0.00287515530362725,0.0391332607178494
322,0.0990767851471901,0.0990767851471901,0.0990767851471901,NA
329,0.132901504635811,0.132901504635811,0.132901504635811,NA
334,0.0578324572477294,0.260077297687531,0.00437071267515421,0.0571533044341193
341,0.00524359412272573,0.0787530764937401,0.000852509750984609,0.00419341249465644
342,0.0296096065135386,0.144784674048424,0.00491728447377682,0.0190614856587471
343,0.0465972301879657,0.69317352771759,0.00523614883422852,0.0831949566791436
344,0.0832235021516681,0.566169202327728,0.00993468333035707,0.099830159025495
345,0.0717974641515563,0.388047754764557,0.00566300749778748,0.0690849565166749
346,0.0111783218672445,0.060565073043108,0.0015250010183081,0.00810676615169537
347,0.00566779361778906,0.0583507791161537,0.00083123566582799,0.00621579490895616
348,0.090211384381475,0.553540825843811,0.00650742882862687,0.106003825520818
349,0.0120246199581362,0.0925985127687454,0.00178425817284733,0.01196922950482
350,0.0611125216353685,0.182105585932732,0.00839946605265141,0.0381737766444224
351,0.0138101887776949,0.0581447035074234,0.00233706762082875,0.00913582953642294
352,0.0256916523576365,0.159152060747147,0.00471765175461769,0.0203060546853051
353,0.0782962123209492,0.620881497859955,0.0151646435260773,0.0954732560757311
354,0.0496149763040911,0.538027822971344,0.00435350695624948,0.0798619225553582
355,0.0283998298091319,0.177501156926155,0.00371059193275869,0.0210830947273656
356,0.00648301014491038,0.0455757491290569,0.00140120403375477,0.00407115129669235
357,0.00333571546472618,0.0223388914018869,0.00113680982030928,0.00148891927229657
358,0.00596720563428604,0.32759827375412,0.00061521865427494,0.00739979200161144
359,0.0588342492519384,0.47182622551918,0.0017661388264969,0.0693384033941894
360,0.004694347185862,0.0403310991823673,0.000955345516558737,0.00287561282547619
361,0.0399403541857653,0.271871298551559,0.00587962847203016,0.0333849885041639
362,0.00742837836907214,0.0534936636686325,0.000349184789229184,0.00738972136068741
363,0.0954600906549584,0.58876758813858,0.00989765115082264,0.0872919621479464
364,0.0160171835527637,0.505199909210205,0.00186251231934875,0.0243114274574033
365,0.00400998270923489,0.0275430399924517,0.000943460676353425,0.00194006573031117
366,0.0129251629171287,0.0497041307389736,0.0018565806094557,0.00659400435471144
367,0.0183076313517701,0.119374193251133,0.0028630094602704,0.0161782710435885
368,0.021722371426177,0.114151366055012,0.00357988616451621,0.0172068721117269
369,0.0553546222090774,0.560586452484131,0.00760502135381103,0.089105077528818
370,0.00770605043982816,0.0945605114102364,0.00153978611342609,0.00686016902957685
371,0.00325560703894493,0.0271573066711426,0.00067057297565043,0.00229098844977521
372,0.0786331915062108,0.677512109279633,0.00488160643726587,0.131991224756088
373,0.00551145953655651,0.0469098687171936,0.000813640537671745,0.0028863267972152
374,0.0133931885299447,0.328892916440964,0.00210733106359839,0.0178782430222937
375,0.0229763251464653,0.498565047979355,0.00531438551843166,0.0341130308748746
376,0.0112228801929935,0.0503826290369034,0.00287017086520791,0.00622900517577103
377,0.0178598211728365,0.163365706801414,0.00334906857460737,0.0151668808816185
378,0.0101280601548615,0.0593945570290089,0.00173403276130557,0.00722015707139979
379,0.0686663085645115,0.439302772283554,0.00397566286846995,0.0651845276279918
380,0.0256865011062473,0.11738333851099,0.00222555687651038,0.0204821588078688
381,0.009585159094606,0.0879526361823082,0.000704577832948416,0.00848429377085489
382,0.0100822550818577,0.0559425242245197,0.00177841901313514,0.00589118334441065
383,0.00555826078130058,0.055263839662075,0.000781163689680398,0.00410221719442886
384,0.0110297336788675,0.0482662953436375,0.00175001041498035,0.00655437128772942
385,0.110371469448392,0.734975039958954,0.00983520317822695,0.157303460036801
386,0.0164475163577923,0.0495112910866737,0.00632430100813508,0.00923120878596228
387,0.0918991850763136,0.592026472091675,0.0151875829324126,0.108597631050924
388,0.0224745187956217,0.563589453697205,0.00214703846722841,0.0494046728255936
398,0.741426505572888,0.955649554729462,0.136863276362419,0.149952472632993
399,0.590571706610293,0.939759135246277,0.0255453214049339,0.222780040586746
400,0.502299711433551,0.908726692199707,0.113937959074974,0.158110359445051
401,0.362206125338103,0.927796363830566,0.0117346560582519,0.270757304030211
402,0.445764226123238,0.94715279340744,0.0252753812819719,0.210283922102076
403,0.629857345724868,0.947665214538574,0.0291327014565468,0.190058561081476
404,0.478569967962084,0.936654806137085,0.0479091852903366,0.205090306587745
405,0.60549498698513,0.888947904109955,0.0305936224758625,0.138780795117424
406,0.588962623021669,0.932784080505371,0.00910790450870991,0.227348195162
407,0.673153438093652,0.912961542606354,0.0294159259647131,0.151565244207826
408,0.482239732615136,0.916311860084534,0.0101149594411254,0.249917523380844
409,0.72361434337128,0.939991533756256,0.103925839066505,0.133238803599426
410,0.686513598592836,0.945422470569611,0.153129890561104,0.141145717288911
411,0.652334886061058,0.946882605552673,0.18435563147068,0.14515063092781
412,0.540486592713719,0.936616003513336,0.0468047857284546,0.193463903164856
413,0.247366465916545,0.920080840587616,0.00403462210670114,0.203834091902696
414,0.685264983277944,0.942555665969849,0.00810005981475115,0.177244921367051
415,0.847096189346968,0.97946834564209,0.0154931014403701,0.141551271406043
454,0.0132691366522416,0.0473299697041512,0.00161140621639788,0.00997138283348318
456,0.0132237672805786,0.0218174252659082,0.00885235145688057,0.00458563871545499
459,0.0196321714888271,0.0991259217262268,0.00116734148468822,0.0200014122998665
461,0.0137961140842262,0.10132148116827,0.00136393879074603,0.0110197904943214
463,0.0148911119382212,0.0293085407465696,0.00188863871153444,0.00618938652078702
488,0.0255652780716236,0.0932104289531708,0.00451627653092146,0.0184784290690644
489,0.0119528643921704,0.0297770481556654,0.00286801741458476,0.00625257432831358
492,0.0142076887811224,0.0249022282660007,0.00858966074883938,0.00926569971166432
493,0.00552812917158008,0.00552812917158008,0.00552812917158008,NA
494,0.0633123496977182,0.1371900588274,0.00722625572234392,0.0398686094239291
495,0.002650597030879,0.00848856754601002,0.000325445231283084,0.00212514222445151
496,0.148342669010162,0.148342669010162,0.148342669010162,NA
497,0.0059597482540994,0.0327306129038334,0.00172319519333541,0.00439977571396394
498,0.0132873302532567,0.0489929541945457,0.0029395786114037,0.0075325892627951
500,0.0155333430570624,0.0406885407865047,0.00115717202425003,0.0118307788639062
501,0.0107659863960911,0.0266948901116848,0.00143287447281182,0.00736954529720214
502,0.289530158042908,0.289530158042908,0.289530158042908,NA
505,0.00652619182022617,0.0255098659545183,0.00121645629405975,0.00531609781009546
508,0.0315885889138301,0.301551759243011,0.00231384858489037,0.0443544590266252
509,0.0109848834799777,0.0433138534426689,0.00360430008731782,0.00817782152821638
510,0.00813687625060115,0.0394897051155567,0.00144511193502694,0.0096379333162191
511,0.00264877267181873,0.00264877267181873,0.00264877267181873,NA
513,0.0144840238372335,0.0536910109221935,0.00150598818436265,0.00912480526570564
519,0.0115528106689453,0.0115528106689453,0.0115528106689453,NA
521,0.00735755457373505,0.0395481586456299,0.000811319157946855,0.00843089692760077
525,0.0134961863462296,0.0360117070376873,0.00250204000622034,0.00961594107059033
526,0.0114768490247014,0.0422464460134506,0.00204650964587927,0.0103323792498666
531,0.0179613550090128,0.199636608362198,0.00180915114469826,0.0311596899292815
533,0.00322570605203509,0.00322570605203509,0.00322570605203509,NA
534,0.0338978804647923,0.0338978804647923,0.0338978804647923,NA
535,0.0142714661163224,0.10233911126852,0.00134717801120132,0.0174771662990726
536,0.0777500448800209,0.332220733165741,0.00230080680921674,0.0730024442272351
537,0.0293405810502832,0.101124726235867,0.00231167743913829,0.0249750005658628
538,0.0341294775626011,0.290548652410507,0.000991400331258774,0.0530295486579059
539,0.00342730362899601,0.00342730362899601,0.00342730362899601,NA
541,0.00631919672014192,0.00985377468168736,0.00242722569964826,0.00348166831621754
542,0.00866323439994005,0.0631940439343452,0.000347244902513921,0.00899624648342935
544,0.0100672664880453,0.0370711348950863,0.000855077232699841,0.00933404995474757
545,0.00395101774483919,0.00395101774483919,0.00395101774483919,NA
546,0.00560237668866578,0.0216539558023214,0.000661691359709948,0.00474330212978579
547,0.00582123584738131,0.019765168428421,0.000720836222171783,0.00448517988609102
548,0.00504872527925055,0.0302239693701267,0.000998199451714754,0.00413299089367865
550,0.00536872539669275,0.00661069434136152,0.00412675645202398,0.00175640932559677
556,0.0307439253827947,0.108332544565201,0.00322983390651643,0.0275802741094942
559,0.0200478631035926,0.0763248726725578,0.00173451728187501,0.0180544023992551
562,0.00712304771877825,0.0106309596449137,0.00361513579264283,0.00496093662155104
563,0.0120239909738302,0.0126138795167208,0.0114341024309397,0.000834228377644317
564,0.00599393607782466,0.0137372249737382,0.00253702723421156,0.00429268935272652
565,0.0124391671270132,0.0179956052452326,0.00952135119587183,0.00481404099565864
566,0.00362934878406425,0.00540354615077376,0.00231405394151807,0.00159504989664133
567,0.00606989627704024,0.0115522975102067,0.00320980604737997,0.00474938703425678
568,0.00395254977047443,0.0039735403843224,0.00393155915662646,2.9685210786337e-05
569,0.00385757574501137,0.00454611703753471,0.00266868085600436,0.00103390374071546
570,0.0137945441529155,0.0148023189976811,0.0127867693081498,0.00142520885328604
571,0.00980896149810992,0.0261428542435169,0.0020181832369417,0.00758625394836221
572,0.0215677308151498,0.0719780400395393,0.00213266001082957,0.0337625093729107
573,0.0129100333200768,0.0248932093381882,0.00332245719619095,0.00746250834350476
578,0.143221139907837,0.143221139907837,0.143221139907837,NA
609,0.51523240088718,0.902129650115967,0.0144344661384821,0.183348238608342
610,0.41925186589058,0.900707364082336,0.0455335453152657,0.211240911809718
611,0.381299395021051,0.844191193580627,0.00392297189682722,0.2038617323895
612,0.710370702423015,0.927670001983643,0.0973610430955887,0.149249108913552
613,0.656948296462788,0.911945223808289,0.229923635721207,0.135402729677551
614,0.558152609363887,0.80770206451416,0.0132604362443089,0.156248230868401
615,0.706172749912011,0.913460254669189,0.243205398321152,0.1480641558464
616,0.0346462953835726,0.061239879578352,0.0146268736571074,0.021383919760842
617,0.390920230736717,0.729653000831604,0.0127370897680521,0.17142116282068
618,0.288237059308188,0.763396799564362,0.00455763237550855,0.205321592698707
619,0.543816465502366,0.82225239276886,0.144352406263351,0.177173518794974
620,0.645425631284714,0.843934893608093,0.256620496511459,0.129761972530178
654,0.270641846303289,0.939385235309601,0.00654422212392092,0.168705311241471
655,0.34684968784696,0.816968083381653,0.057256918400526,0.141017087297636
656,0.102318026585857,0.470664530992508,0.00419908342882991,0.0792071312895809
657,0.0150929641616904,0.079869456589222,0.00187039887532592,0.0110939438489877
658,0.269214419347625,0.679167926311493,0.0604105368256569,0.117382096891811
659,0.128592509985416,0.68898618221283,0.00644800346344709,0.0797999425860222
660,0.23740813548481,0.934117257595062,0.0130427330732346,0.179497005782805
661,0.305214957943312,0.941008031368256,0.0655944049358368,0.164764199087729
662,0.267923327978878,0.627568125724792,0.0088820680975914,0.182708958509432
663,0.0624604634167288,0.717032968997955,0.00766082061454654,0.0540555331396111
712,0.0352181568741798,0.0352181568741798,0.0352181568741798,NA
737,0.0374891646206379,0.0374891646206379,0.0374891646206379,NA
741,0.0158916097134352,0.0158916097134352,0.0158916097134352,NA
765,0.250167638063431,0.250167638063431,0.250167638063431,NA
806,0.011852091178298,0.011852091178298,0.011852091178298,NA
815,0.704759418140295,0.957955062389374,0.0487081371247768,0.127760515185856
816,0.460555575868999,0.935904800891876,0.00622811773791909,0.31598287829117
817,0.273844978135963,0.930818736553192,0.00270202639512718,0.294374908797859
818,0.255955443467957,0.842172801494598,0.00211019767448306,0.194993916359862
819,0.25505770128641,0.87851494550705,0.0125843677669764,0.19720684154931
820,0.610561264713428,0.956059873104095,0.0130821587517858,0.247835498753383
821,0.653914244840944,0.929090023040771,0.0308470204472542,0.168031554038874
822,0.679313659421692,0.943673014640808,0.0212007109075785,0.165141361480948
823,0.113882027139873,0.87913316488266,0.00511031225323677,0.134835442123341
824,0.251859691872556,0.945243358612061,0.0111709767952561,0.210564993375523
830,0.0165815865620971,0.0222866088151932,0.010876564309001,0.00806811984396882
850,0.0820185951888561,0.153432250022888,0.0106049403548241,0.100994159204919
853,0.609777681586252,0.944097995758057,0.104555785655975,0.19217211100644
854,0.698194818174098,0.920546650886536,0.0935046002268791,0.139890275970689
855,0.722025598135601,0.938420355319977,0.422968834638596,0.112777297138895
856,0.69281897132281,0.941402733325958,0.406974494457245,0.106010497150014
857,0.633207349217369,0.879746675491333,0.223996549844742,0.0916809090492599
858,0.509423411640556,0.920545637607574,0.00897086039185524,0.295414043589296
859,0.56772115463431,0.935768127441406,0.00832494534552097,0.233873355655099
860,0.65540514614441,0.915195286273956,0.102913811802864,0.136425568852692
861,0.623099939451104,0.965098977088928,0.205194354057312,0.113050033766486
862,0.623975552577726,0.913390874862671,0.303057491779327,0.0898280768342861
863,0.637630572645959,0.939585208892822,0.0708473920822144,0.137781271988485
864,0.656206564450511,0.933977246284485,0.218508809804916,0.101957054220689
865,0.705615084728335,0.952732861042023,0.238225355744362,0.116876625609109
866,0.669651221544031,0.938502192497253,0.125040456652641,0.126805055848718
867,0.140417568699802,0.904106020927429,0.00424685282632709,0.192117019019375
868,0.396324588287208,0.916988909244537,0.00421216432005167,0.232787074566274
870,0.152073309460324,0.701348006725311,0.0122289285063744,0.137921050621043
871,0.0205573053099215,0.0293639823794365,0.0117506282404065,0.0124545221511482
873,0.355714991483008,0.912011206150055,0.00883564166724682,0.208684738305945
875,0.30083038243471,0.890603721141815,0.00951084867119789,0.191080250161336
876,0.495878721793325,0.909661948680878,0.0503511391580105,0.231110459193436
877,0.128175333142281,0.128175333142281,0.128175333142281,NA
881,0.39882288757298,0.879489362239838,0.00434632552787662,0.197852623410163
886,0.0882767140865326,0.0882767140865326,0.0882767140865326,NA
889,0.0594412311911583,0.0594412311911583,0.0594412311911583,NA
914,0.00593573600053787,0.00593573600053787,0.00593573600053787,NA
962,0.37548816204071,0.37548816204071,0.37548816204071,NA
967,0.432936156789462,0.819748163223267,0.0430359244346619,0.20009064900452
968,0.302033829768854,0.75708019733429,0.0122301960363984,0.254021143279986
969,0.524490691326333,0.878064513206482,0.0218216329813004,0.225502941824786
970,0.729642968280368,0.939333975315094,0.100986890494823,0.148263406693841
971,0.227830372571163,0.880421757698059,0.00902776885777712,0.209287929210378
972,0.192777441932677,0.773241877555847,0.00434166425839067,0.20308161942099
973,0.374531102462743,0.958261966705322,0.0129996202886105,0.241983350804924
974,0.354539633952719,0.914827942848206,0.0130520109087229,0.244894206110181
975,0.118770106021346,0.838458299636841,0.0048964680172503,0.150516172236215
976,0.390831846124493,0.947336792945862,0.0176950618624687,0.274848647651944
977,0.608832329417711,0.943027555942535,0.0134336054325104,0.223318699543935
978,0.755290987222782,0.944637656211853,0.0174983013421297,0.141919570478177
979,0.0947909520425183,0.583543121814728,0.00480208313092589,0.0959507781853692
995,0.0556397084146738,0.0787378251552582,0.0325415916740894,0.0326656699598114
1024,0.0826750758733653,0.390059590339661,0.00311799254268408,0.0795238529775817
1025,0.121350055285306,0.335496693849564,0.00530073698610067,0.0797321137370763
1026,0.0421749348743513,0.149151369929314,0.000645602296572179,0.0385992476243808
1027,0.0480366787324621,0.283679813146591,0.0056962757371366,0.0466834449925544
1028,0.0516428844554417,0.30330964922905,0.00524325063452125,0.0545301004147053
1029,0.0744733251395813,0.371146202087402,0.00243522785604,0.0743252697714285
1039,0.375443598070541,0.848796904087067,0.0553778633475304,0.194630962604912
1040,0.426249324323836,0.915744483470917,0.00849944353103638,0.209993406365943
1041,0.732877707208442,0.9370476603508,0.119232840836048,0.13691212598887
1043,0.70277764854661,0.957923352718353,0.161347001791,0.133220096662365
1044,0.352206218350483,0.828726708889008,0.00827956106513739,0.204545948037026
1045,0.789310137511126,0.961213290691376,0.0107226492837071,0.155155319861771
1046,0.679608752076491,0.960186243057251,0.0410392917692661,0.227948557414645
1047,0.693567644861653,0.956096112728119,0.0176292881369591,0.155896265438709
1048,0.613529523401458,0.946768045425415,0.0744799077510834,0.186752330631992
1049,0.475143291648816,0.924404799938202,0.00822472386062145,0.22013248389242
1050,0.31866396409691,0.811937987804413,0.00664795283228159,0.170473719278652
1051,0.724808403959304,0.937164843082428,0.236913740634918,0.143856172025522
1053,0.59869728594803,0.95783257484436,0.101119846105576,0.246576388239291
1066,0.429019479073791,0.948755025863647,0.00611902121454477,0.310422716093284
1067,0.756815922479901,0.952499151229858,0.0082140676677227,0.181883241283213
1068,0.160054082679205,0.934980273246765,0.00357442791573703,0.245908942193348
1069,0.378016076000932,0.932105660438538,0.0056278589181602,0.316529464818658
1070,0.380691794333673,0.946638584136963,0.00389816798269749,0.336170593870557
1071,0.583978015032325,0.947550415992737,0.00649331090971828,0.180628876963423
1072,0.802370750037322,0.936614274978638,0.0860178917646408,0.16415440120387
1073,0.274923171929655,0.950602948665619,0.00391158880665898,0.274260829503101
1074,0.186000859304884,0.928181052207947,0.00116361968684942,0.203717543379498
1075,0.274833104188867,0.95113080739975,0.0032003449741751,0.285018308776979
1076,0.262512609933328,0.937313199043274,0.00336662610061467,0.245292657883713
1093,0.0686102823409088,0.232914835214615,0.0173920951783657,0.0503153810377525
1094,0.0376587734991655,0.259494036436081,0.00730993784964085,0.0258252812198797
1095,0.0450187670253217,0.123698696494102,0.00808795355260372,0.0262322259049284
1096,0.0501365417097634,0.372981190681458,0.00925049465149641,0.0403586003384971
1097,0.0704299694456196,0.498253673315048,0.00185736175626516,0.0726728051230385
1126,0.463607341051102,0.463607341051102,0.463607341051102,NA
1141,0.0264132209122181,0.0264132209122181,0.0264132209122181,NA
1152,0.0138228097930551,0.0138228097930551,0.0138228097930551,NA
1156,0.34116318821907,0.34116318821907,0.34116318821907,NA
1158,0.0111236264802535,0.337278664112091,0.00097179930889979,0.0187355437997829
1159,0.029802976713093,0.203599378466606,0.00313717080280185,0.0272534424389296
1160,0.0360577794200615,0.413649350404739,0.00229867547750473,0.0406941562122163
1161,0.0307713059040891,0.32590252161026,0.00224050902761519,0.0431330034109115
1162,0.0634730582555326,0.183038279414177,0.0135358572006226,0.0360050019388376
1163,0.0334325901708229,0.325181216001511,0.00455688079819083,0.036512084133909
1164,0.0142608150288023,0.527438819408417,0.0018437507096678,0.0319040864242846
1165,0.0773121236198688,0.304701536893845,0.026158245280385,0.0443007987185093
1166,0.0251883689156253,0.508940577507019,0.00235258671455085,0.0512950566088673
1167,0.0191886024303077,0.268571734428406,0.00334775052033365,0.027954905269058
1168,0.084706537425518,0.302539587020874,0.0162349194288254,0.0608758118980447
1169,0.00432907384821283,0.297937959432602,0.000489456637296826,0.00821907165925633
1170,0.0315540900480138,0.278075248003006,0.00254209944978356,0.0383143734041145
1171,0.0210102682880101,0.211057230830193,0.00268111727200449,0.0236413004917856
1172,0.0582657312781646,0.31498971581459,0.00725693022832274,0.0446051491261093
1173,0.0366661792507455,0.540028393268585,0.00237137894146144,0.0497113089436818
1174,0.0957386760120533,0.466810911893845,0.00494068255648017,0.0837263015733499
1175,0.0492182258941947,0.551497578620911,0.00309355510398746,0.07819038264357
1176,0.0128783917380497,0.0801720321178436,0.00121154321823269,0.0166468643499175
1177,0.0374010972944753,0.212866321206093,0.00477790366858244,0.0398919911929443
1178,0.0187014082566988,0.20877693593502,0.00112741906195879,0.0254648195421167
1179,0.0270258358970253,0.170678094029427,0.0043685301207006,0.0196981237882375
1180,0.00506155969030125,0.269930839538574,0.000511681952048093,0.0075944107515264
1181,0.0932957868655704,0.455641567707062,0.00353430048562586,0.0854350362772817
1182,0.00579248387786392,0.110452085733414,0.00107529910746962,0.00601982682741194
1183,0.103256002970951,0.444660902023315,0.00321730668656528,0.0870161266848681
1184,0.00692962203174829,0.00692962203174829,0.00692962203174829,NA
1199,0.467849073119653,0.956721544265747,0.145249739289284,0.242867409344394
1200,0.395475598148905,0.917503952980042,0.0294641200453043,0.234884810355972
1201,0.197732987121677,0.831698477268219,0.0124388225376606,0.178782690250434
1202,0.123549844125739,0.647160947322845,0.0202648974955082,0.101764780912732
1203,0.154124152518007,0.973431289196014,0.00446646427735686,0.171072572285003
1204,0.169034020246083,0.743671178817749,0.0149319730699062,0.121641499206403
1205,0.0658144176403244,0.503575205802917,0.00727303326129913,0.0755234899462206
1206,0.0302598777793305,0.111233316361904,0.00514149479568005,0.023090926135815
1207,0.199620963521627,0.686274349689484,0.0140791535377502,0.115195906912048
1208,0.0301998408632646,0.150963574647903,0.00427018431946635,0.0137021069876766
1209,0.0923166510031801,0.592601776123047,0.00895505398511887,0.09073092287531
1210,0.135132578058312,0.360427349805832,0.0162314772605896,0.0846613990495067
1211,0.0619504901426195,0.700184941291809,0.00441333139315248,0.0721599009279557
1224,0.167176321148872,0.167176321148872,0.167176321148872,NA
1227,0.199248020337628,0.479539573192596,0.0159780234098434,0.113695612323525
1228,0.0802230675660414,0.780050873756409,0.00198370008729398,0.106770288698564
1229,0.274974068533617,0.893772780895233,0.00409661792218685,0.15991182212579
1230,0.536577226309048,0.94802188873291,0.054783433675766,0.247646077971121
1231,0.116269953432493,0.519074618816376,0.0233672186732292,0.0841949457130046
1232,0.477118944951396,0.887418985366821,0.045919593423605,0.192455997802295
1233,0.0506964690284804,0.129874095320702,0.0102192023769021,0.0362385191399171
1236,0.489051896267732,0.928452908992767,0.00495525216683745,0.264764870886506
1237,0.236458167889793,0.827905118465424,0.0102976029738784,0.13435840271293
1238,0.120937357470393,0.497837603092194,0.0215624142438173,0.210772033112686
1242,0.299295663833618,0.299295663833618,0.299295663833618,NA
1251,0.0388973765075207,0.0388973765075207,0.0388973765075207,NA
1252,0.0237033814191818,0.0237033814191818,0.0237033814191818,NA
1257,0.338840305805206,0.338840305805206,0.338840305805206,NA
1267,0.00258304295130074,0.00258304295130074,0.00258304295130074,NA
1275,0.244754306357957,0.896267056465149,0.00718823727220297,0.207510160999566
1276,0.257339068716079,0.931734085083008,0.00390280387364328,0.275038849797296
1277,0.236494246077284,0.817433774471283,0.00898216851055622,0.171474321368301
1278,0.231969347310515,0.939732909202576,0.0157258287072182,0.204730765266045
1279,0.38435808688685,0.961017072200775,0.0152579182758927,0.265626767689826
1280,0.108453566072597,0.856130003929138,0.00518764229491353,0.103989194430947
1281,0.120663817969892,0.668079376220703,0.00630292715504766,0.122679431772551
1282,0.189941609145963,0.813014388084412,0.0064655477181077,0.165942684320873
1283,0.170868225819322,0.854404151439667,0.00780814280733466,0.180931458966649
1284,0.063438318669796,0.063438318669796,0.063438318669796,NA
1285,0.229861787451594,0.664516746997833,0.0172821804881096,0.172226197307849
1286,0.26492535918951,0.442040979862213,0.0424187406897545,0.158728226924794
1287,0.464859493286349,0.820806086063385,0.0112109463661909,0.203176149959773
1288,0.276921050235008,0.818487882614136,0.0214883629232645,0.195741222486709
1289,0.196432773352546,0.623268365859985,0.0248766336590052,0.162335209228158
1290,0.358631791630655,0.772198677062988,0.0130051542073488,0.192836658752191
1291,0.0609224873284499,0.0963327288627625,0.0409359559416771,0.030750914434437
1292,0.0721963631610076,0.0934592187404633,0.0532983690500259,0.0135361925579218
1293,0.0764107294380665,0.105949185788631,0.0554486624896526,0.026319983942827
